# OpenSignals Text File Format
# {"00:07:80:0F:30:08":{"sensor":["ECG","gACCz","gACCy","gACCx"],"device name":"00:07:80:0F:30:08","column":["nSeq","DI","ECG","gACCz","gACCy","gACCx"],"sync interval":2,"time":"14:20:45","comments":"","keywords":"","device connection":"BTH00:07:80:0F:30:08","channels":[1,2,3,4],"date":"2025-01-21","mode":0,"digital IO":[0,1],"firmware version":775,"device":"biosignalsplux","position":0,"sampling rate":1000,"label":["ECG","gACCz","gACCy","gACCx"],"resolution":[16,16,16,16],"special":[{},{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
331	0	65535	28512	32120	32328
332	0	65535	28532	32128	32344
333	0	65535	28532	32124	32364
334	0	58104	28516	32120	32340
335	0	31704	28488	32124	32348
336	0	18396	28460	32113	32368
337	0	11360	28452	32128	32372
338	0	7816	28460	32138	32380
339	0	5946	28456	32144	32384
340	0	5114	28446	32122	32384
341	0	4605	28416	32140	32368
342	0	4439	28404	32128	32364
343	0	4412	28408	32128	32380
344	0	4460	28384	32124	32374
345	0	26160	28388	32088	32400
346	0	46132	28404	32108	32416
347	0	56592	28404	32108	32424
348	0	62176	28408	32096	32420
349	0	65168	28404	32112	32420
350	0	65535	28400	32104	32440
351	0	65535	28428	32120	32456
352	0	65535	28432	32132	32472
353	0	65535	28436	32144	32476
354	0	50296	28416	32124	32468
355	0	27992	28408	32108	32480
356	0	16426	28364	32104	32496
357	0	10344	28336	32092	32493
358	0	7218	28340	32112	32528
359	0	5644	28312	32104	32532
360	0	4911	28320	32088	32532
361	0	4524	28292	32076	32520
362	0	4319	28256	32076	32504
363	0	4351	28256	32064	32496
364	0	4405	28260	32064	32504
365	0	20296	28252	32040	32480
366	0	43164	28272	32048	32480
367	0	55052	28280	32028	32496
368	0	61344	28268	32008	32504
369	0	64680	28288	32016	32484
370	0	65535	28292	32012	32480
371	0	65535	28316	32016	32484
372	0	65535	28324	32012	32474
373	0	65535	28332	32000	32468
374	0	57880	28300	31988	32448
375	0	31540	28280	31980	32452
376	0	18280	28252	31984	32456
377	0	11282	28240	31992	32448
378	0	7694	28196	32008	32464
379	0	5893	28172	32016	32464
380	0	5004	28136	31996	32448
381	0	4340	28096	31980	32452
382	0	4342	28092	31976	32456
383	0	4313	28076	31968	32464
384	0	4370	28056	31968	32464
385	0	23536	28052	31944	32464
386	0	44768	28044	31964	32480
387	0	55856	28048	31956	32488
388	0	61664	28044	31940	32504
389	0	64848	28060	31936	32512
390	0	65535	28056	31928	32512
391	0	65535	28080	31938	32540
392	0	65535	28088	31946	32560
393	0	65535	28096	31960	32564
394	0	45312	28064	31968	32552
395	0	25444	28052	31976	32554
396	0	15100	28048	31976	32560
397	0	9594	28048	31988	32560
398	0	6914	28064	32012	32560
399	0	5362	28076	32016	32556
400	0	4648	28056	32000	32536
401	0	4446	28052	31988	32524
402	0	4280	28024	31992	32500
403	0	4332	28008	31984	32488
404	0	4345	27992	31984	32480
405	0	20216	27992	31968	32452
406	0	43088	28016	31976	32436
407	0	54960	28012	31960	32420
408	0	61280	27996	31940	32396
409	0	64648	28016	31936	32384
410	0	65535	28032	31944	32372
411	0	65535	28068	31960	32372
412	0	65535	28093	31976	32364
413	0	65535	28128	31992	32364
414	0	48400	28140	31992	32344
415	0	27024	28132	32004	32340
416	0	15928	28144	32020	32328
417	0	10068	28164	32024	32328
418	0	7078	28192	32048	32328
419	0	5396	28208	32056	32344
420	0	4848	28208	32064	32332
421	0	4446	28188	32064	32316
422	0	4170	28192	32044	32304
423	0	4318	28194	32072	32316
424	0	4382	28208	32088	32296
425	0	19864	28216	32088	32282
426	0	42924	28268	32112	32288
427	0	54904	28292	32116	32296
428	0	61208	28305	32128	32296
429	0	64636	28344	32132	32292
430	0	65528	28388	32140	32296
431	0	65535	28416	32176	32304
432	0	65535	28468	32188	32304
433	0	65535	28492	32216	32312
434	0	55264	28496	32224	32304
435	0	30344	28500	32232	32312
436	0	17648	28504	32244	32308
437	0	10924	28504	32248	32328
438	0	7498	28528	32276	32336
439	0	5696	28544	32288	32344
440	0	4864	28528	32296	32344
441	0	4507	28512	32288	32336
442	0	4259	28508	32272	32340
443	0	4300	28496	32284	32352
444	0	4368	28484	32268	32344
445	0	19156	28472	32248	32324
446	0	42592	28480	32228	32312
447	0	54644	28464	32224	32328
448	0	61112	28448	32210	32336
449	0	64576	28472	32220	32320
450	0	65535	28480	32208	32320
451	0	65535	28500	32216	32344
452	0	65535	28504	32252	32352
453	0	65535	28500	32264	32368
454	0	55364	28484	32248	32364
455	0	30368	28480	32260	32376
456	0	17650	28460	32268	32376
457	0	11000	28456	32268	32392
458	0	7600	28464	32296	32424
459	0	5774	28488	32320	32432
460	0	4688	28472	32320	32432
461	0	4504	28472	32312	32412
462	0	4303	28448	32296	32408
463	0	4268	28432	32300	32412
464	0	4317	28418	32292	32420
465	0	20592	28424	32286	32416
466	0	43268	28424	32284	32424
467	0	55096	28432	32280	32424
468	0	61284	28404	32252	32440
469	0	64624	28388	32252	32448
470	0	65528	28388	32252	32464
471	0	65535	28384	32284	32476
472	0	65535	28352	32300	32496
473	0	65535	28328	32284	32520
474	0	48752	28304	32260	32520
475	0	27168	28280	32260	32528
476	0	15976	28268	32256	32520
477	0	10033	28240	32256	32524
478	0	7036	28220	32264	32528
479	0	5494	28200	32268	32532
480	0	4838	28192	32264	32520
481	0	4780	28168	32256	32504
482	0	4283	28136	32240	32488
483	0	4265	28106	32228	32464
484	0	4337	28080	32212	32464
485	0	18140	28060	32200	32448
486	0	42088	28056	32192	32434
487	0	54432	28044	32160	32424
488	0	60976	28020	32144	32408
489	0	64552	28026	32156	32408
490	0	65535	28010	32144	32404
491	0	65535	28016	32160	32416
492	0	65535	28012	32176	32440
493	0	65535	28032	32188	32448
494	0	54684	28032	32188	32440
495	0	30056	28032	32192	32444
496	0	17472	28020	32196	32456
497	0	10936	28032	32208	32456
498	0	7424	28048	32224	32472
499	0	5728	28048	32260	32472
500	0	4894	28072	32268	32472
501	0	4499	28064	32248	32456
502	0	4294	28076	32232	32444
503	0	4289	28084	32240	32424
504	0	4328	28098	32248	32416
505	0	19788	28088	32244	32392
506	0	42880	28120	32248	32384
507	0	54860	28120	32236	32364
508	0	61200	28132	32232	32340
509	0	64588	28188	32240	32336
510	0	65535	28200	32240	32328
511	0	65535	28224	32256	32332
512	0	65535	28240	32264	32340
513	0	65535	28257	32268	32332
514	0	53656	28236	32248	32328
515	0	29548	28216	32267	32324
516	0	17208	28208	32280	32328
517	0	10670	28196	32296	32324
518	0	7506	28200	32312	32332
519	0	5638	28216	32328	32324
520	0	4794	28212	32332	32320
521	0	4437	28208	32328	32320
522	0	4158	28208	32292	32328
523	0	4248	28200	32292	32316
524	0	4304	28168	32300	32304
525	0	15632	28156	32284	32288
526	0	40888	28156	32296	32288
527	0	53804	28180	32284	32288
528	0	60616	28184	32280	32288
529	0	64280	28196	32304	32288
530	0	65532	28232	32296	32308
531	0	65535	28280	32320	32320
532	0	65535	28304	32328	32322
533	0	65535	28332	32344	32328
534	0	37136	28340	32353	32336
535	0	21180	28352	32360	32348
536	0	12868	28344	32364	32352
537	0	8480	28352	32376	32352
538	0	6089	28392	32396	32372
539	0	5180	28416	32396	32370
540	0	4669	28408	32408	32356
541	0	4309	28388	32400	32356
542	0	4335	28384	32400	32344
543	0	4422	28348	32384	32336
544	0	4456	28352	32380	32340
545	0	19552	28316	32376	32332
546	0	42832	28336	32365	32328
547	0	54896	28336	32356	32314
548	0	61288	28328	32352	32300
549	0	64712	28312	32344	32300
550	0	65535	28296	32330	32300
551	0	65535	28304	32336	32312
552	0	65535	28324	32344	32324
553	0	65535	28332	32360	32320
554	0	52120	28312	32354	32312
555	0	28896	28296	32356	32328
556	0	16948	28276	32368	32320
557	0	10540	28272	32368	32332
558	0	7414	28300	32404	32344
559	0	5728	28296	32400	32360
560	0	4766	28276	32396	32344
561	0	4577	28292	32396	32340
562	0	4404	28276	32376	32344
563	0	4380	28264	32368	32348
564	0	4461	28256	32368	32336
565	0	17912	28240	32356	32332
566	0	42016	28236	32348	32332
567	0	54472	28248	32344	32328
568	0	61008	28240	32344	32324
569	0	64584	28256	32336	32336
570	0	65535	28276	32336	32348
571	0	65535	28268	32340	32364
572	0	65535	28292	32352	32388
573	0	65535	28300	32352	32396
574	0	51432	28304	32356	32400
575	0	28560	28300	32372	32424
576	0	16758	28296	32368	32432
577	0	10365	28276	32396	32432
578	0	7457	28304	32416	32452
579	0	5958	28304	32428	32464
580	0	4964	28276	32420	32468
581	0	4540	28268	32416	32456
582	0	4399	28252	32404	32456
583	0	4377	28236	32396	32460
584	0	4448	28240	32384	32456
585	0	18392	28232	32368	32424
586	0	42272	28244	32352	32436
587	0	54600	28244	32344	32424
588	0	61124	28236	32352	32408
589	0	64648	28240	32336	32416
590	0	65535	28264	32328	32424
591	0	65535	28284	32344	32448
592	0	65528	28296	32356	32460
593	0	65535	28316	32372	32456
594	0	46816	28320	32368	32448
595	0	26264	28328	32364	32452
596	0	15560	28332	32376	32448
597	0	9857	28328	32384	32456
598	0	7041	28340	32392	32460
599	0	5610	28360	32404	32460
600	0	4909	28344	32392	32456
601	0	4532	28340	32376	32448
602	0	4417	28328	32352	32440
603	0	4433	28336	32344	32440
604	0	4479	28310	32344	32416
605	0	12857	28284	32332	32396
